,customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude
6825,37854,Ryan Epperson,male,01/01/1991 10:55 PM,2.0,1.0,1.0,4.0,15778.0,5193.0,8.0,355.0,798.0,608.0,929.0,1031.0,1387.0,263.0,210.0,284.0,0.6137334583695034,2009.0,,38.77711971001363,-9.173809614029434
6826,7419,Bsc. Rico Rhodes,male,01/29/1994 08:42 PM,1.0,0.0,1.0,1.0,15144.0,4898.0,24.0,649.0,50.0,834.0,963.0,764.0,613.0,664.0,119.0,85.0,-0.6925541235035084,2021.0,924719.0,38.768852840247455,-9.181552034866996
6827,31775,Michael Loder,male,02/06/1970 10:59 PM,0.0,1.0,0.0,3.0,13211.0,438.0,19.0,632.0,96.0,148.0,760.0,520.0,510.0,7.0,325.0,93.0,0.941817996145695,2016.0,966319.0,38.7392904413278,-9.136246526116006
6828,5719,Phd. Diane King,female,05/19/1947 01:19 AM,2.0,0.0,3.0,2.0,13179.0,406.0,22.0,315.0,445.0,588.0,998.0,917.0,436.0,261.0,281.0,39.0,0.2223081966771689,2010.0,988343.0,38.71541432888063,-9.190752866218308
6829,20166,Phd. Jason Yant,male,12/13/1989 03:04 PM,1.0,0.0,,5.0,14914.0,590.0,16.0,2047.0,354.0,,84.0,32.0,223.0,109.0,279.0,90.0,0.0902306094156047,2017.0,946026.0,38.74029437239639,-9.178198026446584
6830,19567,Phd. Virginia Pratt,female,12/02/1985 11:48 PM,1.0,0.0,0.0,,6995.0,3484.0,16.0,2205.0,339.0,356.0,60.0,,637.0,291.0,357.0,37.0,0.1759295390631476,2015.0,986174.0,38.736177422364165,-9.134972686078155
6831,6746,Msc. Dorothy Dain,female,07/10/1943 08:19 PM,0.0,1.0,0.0,5.0,6266.0,711.0,6.0,45.0,139.0,94.0,708.0,318.0,153.0,217.0,293.0,62.0,0.8931979649095834,2016.0,981302.0,38.74686767146004,-9.16164625409988
6832,11574,Bsc. Robert Metheney,male,01/08/1958 05:53 PM,0.0,1.0,,1.0,61333.0,17795.0,21.0,271.0,773.0,790.0,682.0,1031.0,17.0,854.0,88.0,140.0,0.008154192738167,2015.0,955124.0,38.76352252437884,-9.175629007166332
6833,21347,Phd. Pamela Watson,female,10/31/1973 10:52 PM,2.0,1.0,1.0,4.0,47930.0,2609.0,13.0,83.0,629.0,398.0,1189.0,1019.0,952.0,331.0,237.0,327.0,0.6054780138935594,2009.0,993044.0,38.715450921237135,-9.14993429154528
6834,7133,Msc. Russell Allen,male,05/07/1970 08:36 PM,1.0,0.0,1.0,1.0,10575.0,2357.0,18.0,1770.0,224.0,407.0,51.0,85.0,792.0,263.0,219.0,35.0,0.1145416791463196,2018.0,954050.0,38.75174693933102,-9.15971636679902
6835,4566,Msc. Ana Tyler,female,07/28/1955 10:08 PM,0.0,1.0,0.0,3.0,19524.0,5132.0,13.0,2144.0,334.0,1286.0,1610.0,1401.0,577.0,196.0,545.0,191.0,0.1020017372992167,2009.0,963942.0,38.76352166761216,-9.145704890485668
6836,12560,Msc. Timothy Alvarez,male,05/31/1947 03:27 PM,1.0,0.0,1.0,3.0,7444.0,3892.0,18.0,1967.0,360.0,342.0,86.0,,491.0,164.0,374.0,17.0,0.1684095947871665,2014.0,928727.0,38.77952730638988,-9.136954453100646
6837,23615,Carol Wilson,female,11/18/1991 09:19 PM,,1.0,2.0,2.0,10548.0,1687.0,6.0,66.0,202.0,779.0,631.0,,264.0,152.0,120.0,34.0,0.2387509843954032,2018.0,,38.747300147665776,-9.15699517747666
6838,33258,Roman Alonso,male,08/25/1951 11:08 PM,0.0,1.0,2.0,5.0,2661.0,830.0,9.0,950.0,142.0,137.0,598.0,365.0,496.0,106.0,290.0,37.0,0.8753492478494656,2008.0,925640.0,38.75448474335161,-9.15232654916965
6839,29866,Leticia Nast,female,02/10/1995 10:35 AM,2.0,1.0,3.0,3.0,10726.0,951.0,7.0,95.0,287.0,401.0,737.0,388.0,3.0,136.0,145.0,63.0,0.1415253002081655,2021.0,,38.74677599474329,-9.156064123408056
6840,12654,Bsc. Jayson Ayers,male,07/19/1969 12:58 PM,1.0,0.0,2.0,1.0,41257.0,9748.0,9.0,317.0,682.0,851.0,463.0,1118.0,1309.0,32.0,72.0,84.0,0.3782807926429065,2019.0,,38.784236829844616,-9.146986460565342
6841,5458,Bsc. Ada Chio,female,04/20/1969 06:39 PM,1.0,0.0,1.0,2.0,10600.0,3937.0,15.0,2138.0,363.0,455.0,85.0,104.0,619.0,124.0,444.0,19.0,0.0378339248838822,2012.0,929630.0,38.759230050812896,-9.142231429588072
6842,14179,Marilynn Scott,female,09/03/1998 03:57 AM,1.0,1.0,0.0,2.0,14618.0,294.0,17.0,296.0,219.0,165.0,563.0,270.0,370.0,12.0,178.0,45.0,0.4204645063173214,2019.0,973403.0,38.77215908697686,-9.15442569409535
6843,30449,Phillip Miles,male,09/09/1971 03:18 PM,0.0,0.0,1.0,2.0,6540.0,16272.0,24.0,89.0,703.0,1560.0,944.0,445.0,201.0,603.0,339.0,84.0,0.3122014642895652,2015.0,,38.74163263692859,-9.178049987987595
6844,10558,Phd. Thomas Hollis,male,05/04/1987 05:14 PM,,0.0,1.0,1.0,27786.0,357.0,13.0,324.0,657.0,1306.0,951.0,1166.0,223.0,1312.0,302.0,152.0,0.2614585922315018,2019.0,967053.0,38.75834875866634,-9.161642366517537
6845,37132,Arnold Williams,male,08/31/2000 12:36 PM,2.0,3.0,1.0,3.0,12157.0,5899.0,11.0,321.0,492.0,1852.0,1952.0,698.0,284.0,505.0,283.0,183.0,0.224511316986876,2019.0,,38.76704567271185,-9.14567914271572
6846,35534,Adam Delrio,male,11/15/1992 06:40 PM,1.0,1.0,0.0,4.0,18991.0,87.0,,224.0,144.0,82.0,332.0,149.0,329.0,28.0,178.0,48.0,0.7173253663598553,2017.0,929483.0,38.71529403015718,-9.18893327067027
6847,9422,Charles Channey,male,09/02/1994 03:32 AM,2.0,1.0,2.0,2.0,9930.0,199.0,10.0,52.0,206.0,319.0,497.0,81.0,676.0,102.0,338.0,18.0,0.1511418340498017,2014.0,972960.0,38.74824065461293,-9.156882152581865
6848,30675,Sheila Bahner,female,01/15/1983 02:20 PM,1.0,1.0,1.0,3.0,26424.0,2458.0,16.0,320.0,1026.0,,625.0,1235.0,2158.0,296.0,449.0,367.0,0.8729493806654823,2012.0,911499.0,38.76248322088893,-9.192532350170088
6849,22232,Phd. Jeff Sanchez,male,07/22/1979 07:55 PM,0.0,1.0,0.0,4.0,53608.0,2062.0,7.0,372.0,530.0,1763.0,1834.0,1551.0,456.0,583.0,369.0,192.0,0.1974558989625637,2018.0,970526.0,38.76824631204248,-9.142067411786917
6850,36749,Tamara Bransford,female,12/21/1945 12:37 AM,1.0,0.0,1.0,1.0,8435.0,2306.0,,1894.0,316.0,,54.0,51.0,677.0,237.0,34.0,93.0,0.1376723138258649,2014.0,,38.77857441728514,-9.16818055186836
6851,18002,Andrea Geerdes,female,02/04/2001 06:52 AM,0.0,0.0,0.0,2.0,10915.0,2355.0,18.0,121.0,137.0,1261.0,383.0,549.0,204.0,317.0,233.0,15.0,-0.048064745984904,2021.0,,38.74354522845026,-9.151924680657254
6852,22310,Bsc. Carol Pina,female,12/17/1988 10:21 AM,1.0,1.0,,4.0,24973.0,5077.0,16.0,278.0,268.0,790.0,808.0,869.0,1684.0,314.0,399.0,162.0,0.3660093942169057,2010.0,972268.0,38.742254196897726,-9.153331333126005
6853,31912,Amanda Fay,female,12/07/1998 10:08 PM,1.0,1.0,1.0,6.0,9502.0,4282.0,13.0,2067.0,492.0,304.0,40.0,83.0,576.0,215.0,363.0,99.0,0.1274541461984395,2022.0,,38.71485356729203,-9.13467870752072
6854,10155,Phd. James Mooberry,male,12/10/1979 04:38 AM,0.0,1.0,1.0,3.0,14156.0,87.0,17.0,672.0,165.0,154.0,777.0,424.0,567.0,43.0,405.0,33.0,0.3369718325980844,2015.0,929224.0,38.72129722830808,-9.13283826396844
6855,8182,Msc. Lynette Ross,female,10/07/1990 10:18 AM,1.0,0.0,1.0,1.0,4671.0,1723.0,11.0,1782.0,447.0,333.0,52.0,126.0,319.0,147.0,157.0,126.0,0.189089595263687,2009.0,978688.0,38.731156887966215,-9.183966053071988
6856,21186,Msc. Donald Moss,male,02/25/1958 07:16 PM,0.0,1.0,0.0,3.0,62072.0,3948.0,15.0,1336.0,597.0,1622.0,1381.0,1242.0,1146.0,474.0,674.0,75.0,0.1031073464680622,2009.0,990876.0,38.736065063840485,-9.141983600221035
6857,32965,Daniel Bryant,male,04/21/1981 11:05 PM,1.0,0.0,1.0,4.0,26183.0,416.0,19.0,2068.0,269.0,399.0,53.0,94.0,407.0,159.0,118.0,18.0,0.0889842142587039,2016.0,,38.72198377283801,-9.173603295722833
6858,932,Phd. Elouise Sams,female,07/18/1996 02:02 AM,1.0,0.0,1.0,5.0,10720.0,2515.0,22.0,2001.0,462.0,213.0,39.0,90.0,1334.0,199.0,241.0,72.0,0.0562399231639003,2014.0,965784.0,38.74562931819136,-9.122082850829406
6859,16378,Phd. Brian Playford,male,11/01/1948 01:31 AM,1.0,1.0,1.0,1.0,12338.0,1302.0,21.0,1998.0,286.0,513.0,61.0,79.0,691.0,230.0,215.0,122.0,0.0761045490515363,2014.0,909115.0,38.77927073274769,-9.181537255851724
6860,20290,Bsc. Jose Minder,male,04/17/1958 04:20 AM,1.0,1.0,0.0,2.0,88544.0,2428.0,20.0,863.0,412.0,1420.0,1270.0,1827.0,1500.0,658.0,349.0,116.0,0.1613736619292148,2010.0,911120.0,38.72272335951579,-9.199731726366236
6861,35756,Steven Strohmayer,male,06/22/1988 09:22 AM,1.0,1.0,1.0,5.0,11796.0,77.0,12.0,38.0,214.0,138.0,762.0,178.0,493.0,212.0,321.0,35.0,0.7212307098839955,2014.0,946254.0,38.725796263878784,-9.16721030901837
6862,32863,Hugo Conrad,male,05/04/1973 11:03 PM,0.0,1.0,0.0,3.0,20124.0,7974.0,13.0,2037.0,565.0,1557.0,1419.0,1649.0,607.0,827.0,17.0,161.0,0.1324009727558873,2016.0,,38.76620775555342,-9.179813009888282
6863,19131,Rosa Mccauley,female,11/15/1991 08:41 AM,2.0,1.0,2.0,2.0,11699.0,596.0,10.0,253.0,341.0,556.0,617.0,1089.0,105.0,172.0,470.0,39.0,0.5023357075077803,2018.0,,38.74736757927696,-9.157224935752645
6864,18242,Phd. Danielle Russell,female,11/10/1941 08:09 AM,0.0,0.0,2.0,1.0,4347.0,6904.0,21.0,80.0,726.0,994.0,654.0,432.0,421.0,1015.0,18.0,194.0,0.1551011001854378,2017.0,902244.0,38.72476081030873,-9.180985022332504
6865,14408,Bsc. Milton Lopez,male,09/29/1965 04:55 PM,1.0,0.0,0.0,1.0,32157.0,5361.0,22.0,207.0,554.0,1098.0,691.0,1442.0,225.0,1011.0,302.0,89.0,0.1548415485150369,2021.0,954949.0,38.72722424955118,-9.194186550355273
6866,3705,Bsc. Tabitha May,female,09/15/1952 05:15 PM,1.0,0.0,0.0,8.0,18043.0,2342.0,17.0,1875.0,382.0,307.0,48.0,31.0,621.0,124.0,145.0,19.0,-0.0108472588348402,2014.0,952650.0,38.781959509371376,-9.120067388381578
6867,21509,Phd. Chet Cisneros,male,08/05/1952 05:26 PM,0.0,1.0,0.0,2.0,47871.0,4317.0,17.0,2471.0,476.0,1311.0,1122.0,2255.0,21.0,647.0,310.0,74.0,0.0714107581496591,2013.0,995904.0,38.73816456059996,-9.090199577725995
6868,23408,Denise Pratt,female,09/09/1958 06:30 AM,0.0,1.0,1.0,6.0,4610.0,272.0,13.0,335.0,150.0,154.0,966.0,452.0,341.0,87.0,622.0,22.0,1.1511663749791043,2017.0,966567.0,38.70832321492681,-9.167110259482952
6869,30235,James Finwall,male,02/18/1947 04:56 AM,0.0,1.0,3.0,2.0,55912.0,1070.0,14.0,1032.0,557.0,474.0,1329.0,573.0,1264.0,147.0,458.0,46.0,0.3740901258608677,2009.0,,38.73880280006084,-9.178139765667195
6870,14940,Bsc. Michael Hall,male,04/03/1979 09:29 AM,0.0,1.0,0.0,2.0,76525.0,5433.0,19.0,1130.0,428.0,1312.0,2238.0,2410.0,1483.0,549.0,607.0,229.0,0.1317892874124638,2012.0,962060.0,38.74901193005133,-9.10395110014626
6871,10539,Phd. Wiley Holguin,male,08/09/1977 10:09 AM,0.0,,0.0,2.0,19340.0,10982.0,12.0,685.0,275.0,478.0,962.0,1367.0,904.0,344.0,399.0,174.0,0.1178635895451736,2015.0,928109.0,38.73740292245266,-9.125659722649548
6872,39437,Margaret Duncan,female,08/27/1986 07:56 PM,,0.0,1.0,2.0,16818.0,951.0,20.0,1982.0,408.0,420.0,20.0,122.0,1392.0,187.0,77.0,81.0,0.092435693210596,2015.0,,38.73998254392825,-9.162398840717774
6873,4448,Msc. Bryan Lee,male,05/04/1968 07:13 PM,1.0,2.0,1.0,3.0,18358.0,5695.0,11.0,970.0,740.0,1317.0,1302.0,1557.0,1303.0,470.0,459.0,319.0,0.2941757255208537,2015.0,988697.0,38.738628701030095,-9.162406708973911
6874,14809,Bsc. Kory Bill,male,05/10/1943 01:40 AM,1.0,0.0,1.0,5.0,6471.0,2886.0,7.0,2015.0,449.0,508.0,58.0,61.0,931.0,205.0,71.0,76.0,0.0688491673753712,2011.0,931324.0,38.71839724004928,-9.152014221920066
6875,8344,Bsc. Sean Gast,male,09/08/1984 01:16 PM,1.0,1.0,0.0,4.0,7811.0,3010.0,13.0,226.0,1050.0,621.0,733.0,1009.0,1689.0,432.0,369.0,325.0,0.548737722962685,2012.0,988754.0,38.77232132188203,-9.166575991294753
6876,36147,Frank Sparrow,male,03/14/1953 04:20 PM,2.0,1.0,1.0,4.0,38059.0,6330.0,13.0,254.0,741.0,758.0,721.0,1131.0,812.0,318.0,164.0,428.0,0.255131823210889,2014.0,,38.7293880607278,-9.144507380032904
6877,6485,Bsc. Michael Lewis,male,08/15/1965 08:08 PM,0.0,0.0,2.0,1.0,13460.0,5451.0,22.0,107.0,636.0,622.0,936.0,790.0,85.0,1226.0,48.0,219.0,0.1683474573344144,2015.0,901866.0,38.743023736533175,-9.156747758395452
6878,21684,Dan Lunford,male,07/20/1980 02:54 PM,1.0,1.0,,4.0,9852.0,301.0,15.0,737.0,165.0,68.0,763.0,339.0,736.0,55.0,178.0,50.0,1.1982794308839917,2020.0,937940.0,38.74066267763695,-9.121793678936513
6879,3135,Phd. Romeo Giliberto,male,11/10/1962 05:02 PM,1.0,0.0,2.0,2.0,1749.0,3599.0,19.0,1838.0,475.0,321.0,46.0,212.0,1143.0,221.0,134.0,55.0,0.1566639424528498,2012.0,922351.0,38.76507083076052,-9.182027076468945
6880,36220,Shirley Zodrow,female,02/20/1970 09:20 PM,5.0,2.0,0.0,4.0,21939.0,4980.0,13.0,899.0,840.0,2483.0,1336.0,1193.0,1315.0,367.0,626.0,398.0,0.0771098454547155,2005.0,,38.76800417345566,-9.137412043611992
6881,23942,Phd. Darren Bartolome,male,08/29/1998 03:00 PM,1.0,0.0,0.0,3.0,9537.0,2112.0,17.0,1792.0,392.0,226.0,86.0,31.0,998.0,201.0,265.0,57.0,0.0924065975678271,2022.0,995961.0,38.76986200872316,-9.12717504022087
6882,38704,James Haley,male,01/25/1998 06:21 AM,2.0,2.0,2.0,5.0,37658.0,4833.0,19.0,378.0,689.0,1084.0,740.0,1392.0,1254.0,287.0,316.0,375.0,0.5038270086947857,2022.0,,38.71750638114084,-9.128476759567672
6883,25801,Phd. Debra Guillen,female,08/31/1944 10:53 PM,0.0,1.0,0.0,1.0,27377.0,4149.0,16.0,2458.0,601.0,1402.0,1556.0,899.0,99.0,249.0,491.0,144.0,0.0355741581429868,2009.0,941160.0,38.75546367610527,-9.071211259572324
6884,38815,Donald Ramirez,male,06/14/1941 03:38 PM,1.0,1.0,1.0,5.0,18771.0,871.0,9.0,1946.0,251.0,358.0,55.0,90.0,713.0,165.0,118.0,129.0,0.1054254927950184,2017.0,,38.76059063011498,-9.11912609555412
6885,35765,Carol Lheureux,female,10/16/1940 03:09 PM,1.0,0.0,0.0,4.0,11307.0,2822.0,9.0,1741.0,410.0,359.0,12.0,53.0,250.0,188.0,359.0,55.0,0.0955106023475447,2013.0,,38.74692223691078,-9.18358404753706
6886,28914,David Mullinax,male,09/14/1999 04:40 AM,2.0,2.0,2.0,4.0,21164.0,4846.0,13.0,1126.0,415.0,1403.0,1669.0,861.0,1195.0,279.0,46.0,265.0,0.2874197707954178,2020.0,,38.74953441031293,-9.165070452188129
6887,2946,Phd. Erica Smith,female,10/01/1956 08:21 PM,6.0,2.0,1.0,8.0,33910.0,5929.0,9.0,1285.0,559.0,2285.0,1292.0,,644.0,444.0,351.0,492.0,0.01102810914988,2021.0,954541.0,38.72118036482018,-9.16270253854722
6888,26210,Msc. Helen Tatel,female,10/09/1942 07:39 PM,1.0,0.0,1.0,3.0,11724.0,3006.0,11.0,1807.0,399.0,563.0,73.0,56.0,211.0,113.0,276.0,90.0,0.0399404566262872,2012.0,,38.73176534036792,-9.133105604508051
6889,9838,Msc. Ronnie Conley,male,12/06/1968 02:16 AM,1.0,0.0,1.0,2.0,8881.0,1699.0,18.0,2379.0,217.0,340.0,46.0,53.0,626.0,258.0,310.0,156.0,0.0688481637254198,2015.0,941537.0,38.71913313772339,-9.123119403287156
6890,29394,Margherita Sebastian,female,08/11/1954 04:00 PM,1.0,1.0,1.0,3.0,14434.0,473.0,13.0,533.0,208.0,151.0,729.0,522.0,341.0,87.0,153.0,103.0,0.7409368526202865,2012.0,996828.0,38.72102346993013,-9.141745021482135
6891,23370,Phd. Miriam Hayden,female,09/12/1944 08:20 PM,0.0,1.0,0.0,1.0,31770.0,5993.0,11.0,58.0,670.0,1464.0,760.0,1157.0,247.0,1226.0,198.0,54.0,0.2567911217578522,2019.0,,38.76675115466944,-9.172840747216142
6892,25744,Msc. Ethel Jackson,female,06/18/1985 05:59 AM,1.0,0.0,1.0,5.0,14866.0,1757.0,21.0,2014.0,268.0,463.0,31.0,139.0,304.0,220.0,282.0,11.0,0.1323051405273685,2019.0,,38.78041152229499,-9.166459821888822
6893,20834,James Smalley,male,12/29/1997 10:25 PM,2.0,1.0,2.0,1.0,9245.0,296.0,7.0,155.0,326.0,276.0,332.0,,232.0,62.0,219.0,43.0,0.3999894221863354,2021.0,,38.74762488206743,-9.157218378700987
6894,24298,Brian Moton,male,07/21/1997 12:52 PM,0.0,,1.0,3.0,15526.0,1060.0,9.0,413.0,736.0,855.0,901.0,989.0,1428.0,451.0,409.0,362.0,-0.173587594513909,2021.0,964024.0,38.71222145443531,-9.120218088464656
6895,6451,Bsc. Iris Mohan,female,02/14/1973 08:54 AM,1.0,1.0,1.0,5.0,15721.0,4029.0,21.0,271.0,787.0,534.0,1026.0,748.0,1473.0,116.0,147.0,309.0,0.6780070190415943,2008.0,988519.0,38.78199649086336,-9.136127201863529
6896,21091,Phd. Catalina Glasby,female,10/24/1982 12:32 PM,2.0,1.0,1.0,4.0,24140.0,2383.0,13.0,351.0,637.0,645.0,1263.0,1108.0,1733.0,242.0,222.0,180.0,-0.1465112530939535,2007.0,977241.0,38.70889793279003,-9.143820259706477
6897,37062,Elliott Manley,male,07/08/1974 02:09 AM,1.0,1.0,1.0,4.0,7937.0,15.0,12.0,484.0,203.0,146.0,679.0,168.0,518.0,140.0,293.0,46.0,0.4549266612766214,2011.0,,38.740230033919815,-9.127313726626529
6898,3452,Bsc. Janelle Decosta,female,08/21/1991 01:33 AM,1.0,1.0,0.0,4.0,17040.0,201.0,15.0,1065.0,546.0,1280.0,1588.0,1818.0,1253.0,641.0,150.0,101.0,0.1470556594489089,2010.0,987838.0,38.74265832835344,-9.163104601101
6899,38764,William Rufe,male,05/25/1984 08:20 AM,1.0,1.0,1.0,4.0,13693.0,1529.0,13.0,267.0,564.0,803.0,1314.0,318.0,938.0,346.0,281.0,230.0,0.7041330391073272,2012.0,,38.740053350613046,-9.171187686573523
6900,34447,Raymond Moon,male,09/21/1996 05:52 AM,1.0,0.0,1.0,1.0,30275.0,3537.0,21.0,528.0,381.0,52.0,516.0,624.0,1152.0,750.0,287.0,208.0,0.6579667702167107,2017.0,,38.7630720426351,-9.134947976999571
6901,27197,Lora Zee,female,07/21/1993 02:43 PM,2.0,1.0,,1.0,8100.0,172.0,,80.0,204.0,329.0,614.0,343.0,722.0,11.0,304.0,85.0,0.5704922363542857,2017.0,,38.74854878679261,-9.1575873833825
6902,9346,Bsc. Sanford Mason,male,01/25/1970 11:10 AM,1.0,2.0,0.0,5.0,21192.0,4185.0,8.0,1262.0,1167.0,1717.0,1615.0,1670.0,1119.0,221.0,232.0,333.0,0.1041031966429976,2007.0,903100.0,38.75887544560705,-9.15587232289846
6903,11451,Phd. Jessica Morin,female,05/20/1971 05:00 AM,1.0,2.0,0.0,2.0,20720.0,4762.0,12.0,1145.0,261.0,2192.0,1662.0,1691.0,105.0,226.0,292.0,209.0,0.1151214615751303,2006.0,918671.0,38.7616428089738,-9.159381525999908
6904,4733,Bsc. Lorena Spaulding,female,,4.0,2.0,2.0,2.0,19600.0,4337.0,10.0,620.0,1018.0,975.0,539.0,1073.0,464.0,410.0,48.0,228.0,0.0992983929026362,2002.0,935513.0,38.76270931652724,-9.130736816386095
6905,36502,Lori Hynes,female,06/06/1993 08:15 PM,2.0,0.0,2.0,2.0,10061.0,292.0,10.0,248.0,164.0,,371.0,295.0,253.0,167.0,185.0,45.0,0.8737289438098966,2019.0,,38.74763781273056,-9.155776908358291
6906,32922,Kathleen Gage,female,02/22/1946 11:53 AM,0.0,1.0,0.0,2.0,33722.0,4358.0,13.0,2336.0,445.0,1546.0,1467.0,2281.0,1237.0,546.0,764.0,160.0,0.1323440650018008,2013.0,,38.76936445544857,-9.182090763579676
6907,5015,Bsc. Sarah Pokora,female,03/14/1954 11:47 AM,1.0,0.0,2.0,3.0,1059.0,74.0,11.0,426.0,106.0,107.0,754.0,195.0,436.0,95.0,475.0,66.0,0.347122154123667,2017.0,924091.0,38.76579355991531,-9.1912413230429
6908,19797,Msc. Denise Cooper,female,07/20/1970 02:05 PM,2.0,2.0,0.0,4.0,31391.0,5501.0,14.0,1141.0,983.0,1863.0,1231.0,1924.0,954.0,554.0,682.0,334.0,0.0882749279866622,2020.0,964805.0,38.78096864543761,-9.18323330177132
6909,9361,Msc. Bonnie Hallinan,female,12/05/1973 10:45 AM,0.0,1.0,1.0,4.0,5692.0,1209.0,7.0,477.0,133.0,164.0,858.0,168.0,455.0,103.0,605.0,41.0,0.8262535326299303,2021.0,929513.0,38.71816185501546,-9.150233564570662
6910,38281,John Jamerson,male,11/19/1958 04:09 PM,4.0,3.0,1.0,5.0,35880.0,3832.0,11.0,1651.0,714.0,1628.0,1850.0,1481.0,441.0,556.0,561.0,396.0,0.3409498602731918,2010.0,,38.71199432372195,-9.13512597628316
6911,35072,Millie Castillo,female,08/18/1978 09:07 AM,0.0,1.0,0.0,1.0,11462.0,4543.0,19.0,2172.0,429.0,1478.0,1197.0,5.0,984.0,692.0,532.0,189.0,-0.0301438043610669,2013.0,,38.76728120304167,-9.147182736105846
6912,14624,Phd. Margie York,female,10/20/1982 10:36 PM,1.0,0.0,1.0,4.0,16855.0,1422.0,9.0,313.0,378.0,648.0,996.0,1717.0,577.0,230.0,426.0,210.0,0.1771316681836291,2003.0,947624.0,38.74100469292236,-9.120809627760044
6913,15817,Phd. Helen Bell,female,02/13/1957 02:09 AM,1.0,0.0,1.0,5.0,37903.0,850.0,19.0,195.0,642.0,789.0,1020.0,1116.0,290.0,275.0,112.0,77.0,0.0406619112386547,2005.0,929214.0,38.77802645111128,-9.150304072929906
6914,6144,Msc. Wayne Wilson,male,01/03/1995 12:37 AM,6.0,2.0,0.0,3.0,21628.0,6838.0,9.0,583.0,768.0,2745.0,1856.0,1395.0,1255.0,212.0,176.0,314.0,0.2630802901664281,2015.0,931026.0,38.77280582245482,-9.172034770082393
6915,28334,Mary Buckley,female,09/02/1942 07:16 PM,1.0,1.0,1.0,4.0,6274.0,2849.0,21.0,2312.0,568.0,290.0,37.0,9.0,940.0,151.0,219.0,52.0,0.0956623102999107,2016.0,,38.73584284532989,-9.14526340677576
6916,7451,Bsc. Dorothy Harrington,female,12/10/1993 06:17 PM,0.0,2.0,0.0,4.0,10455.0,1114.0,22.0,1407.0,114.0,153.0,571.0,220.0,91.0,262.0,375.0,69.0,0.5827634940627847,2021.0,979853.0,38.767879210840725,-9.184390610036806
6917,13860,Bsc. Ruben Holland,male,11/12/1979 11:39 PM,0.0,0.0,0.0,1.0,4112.0,9665.0,14.0,733.0,677.0,1475.0,580.0,404.0,657.0,966.0,360.0,250.0,0.2914238552869037,2013.0,,38.77578923119237,-9.164041218418854
6918,197,Msc. Kimberly Pegoda,female,10/24/1976 04:46 AM,2.0,2.0,0.0,1.0,39225.0,5706.0,10.0,978.0,352.0,1286.0,1844.0,1554.0,938.0,311.0,374.0,246.0,0.150085721518118,2021.0,969255.0,38.74323050878185,-9.11867695452219
6919,6875,Bsc. Alexis Fonseca,female,03/15/1991 12:59 PM,0.0,0.0,2.0,1.0,65355.0,2539.0,7.0,206.0,737.0,688.0,868.0,776.0,489.0,869.0,396.0,1.0,0.6319640798938891,2021.0,914013.0,38.75089872166199,-9.190926775690192
6920,36464,Richard Shaw,male,11/19/1952 02:17 PM,0.0,1.0,2.0,1.0,11897.0,10.0,18.0,1097.0,168.0,,1085.0,338.0,800.0,110.0,275.0,57.0,0.6398413318728241,2014.0,,38.72933893368212,-9.11711743676217
6921,16594,Msc. Evelyn Dender,female,06/21/1972 09:32 AM,1.0,1.0,1.0,4.0,44691.0,2908.0,14.0,287.0,297.0,672.0,958.0,1170.0,1142.0,427.0,271.0,315.0,0.0279476833860086,2005.0,966853.0,38.76799859995253,-9.127796427915158
6922,36712,Vincent Mcqueen,male,05/30/1951 02:33 AM,1.0,1.0,0.0,4.0,100843.0,12060.0,13.0,712.0,488.0,1652.0,1120.0,2131.0,799.0,469.0,293.0,173.0,0.1707846374716375,2018.0,,38.75297542086496,-9.16128044822637
6923,33602,Fannie Lopresti,female,01/30/1965 10:07 PM,1.0,1.0,2.0,4.0,3339.0,4387.0,23.0,260.0,513.0,916.0,1022.0,1185.0,1346.0,211.0,288.0,335.0,0.1091730914520086,2005.0,927320.0,38.727932455711255,-9.187241375654212
6924,17182,Msc. Arthur Rollyson,male,08/04/1988 10:48 AM,0.0,0.0,2.0,2.0,33715.0,5625.0,24.0,195.0,599.0,1105.0,778.0,1299.0,209.0,1314.0,556.0,85.0,0.2634146204085052,2017.0,911316.0,38.73699354016716,-9.162015739400266
6925,11895,Msc. Robert Hamilton,male,03/01/1981 03:12 AM,1.0,0.0,1.0,1.0,9210.0,850.0,11.0,1729.0,414.0,479.0,55.0,22.0,577.0,282.0,284.0,96.0,0.0938006016340765,2015.0,992683.0,38.75451827543609,-9.129553989431711
6926,26840,Michael Stewart,male,05/07/1975 08:15 AM,1.0,1.0,0.0,7.0,10137.0,984.0,,1572.0,321.0,390.0,40.0,110.0,164.0,177.0,359.0,64.0,0.0452586619477104,2011.0,,38.75149017153658,-9.185218567345338
